title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
War for the Planet of the Apes,Matt Reeves,War,Drama,Andy Serkis,2017,3.8,#1 gizmo fan,4.5,caesar is honestly probably one of the greatest characters of all time,https://a.ltrbxd.com/resized/sm/upload/8x/qv/nm/63/ijQHiImv16vNSeZQsmih04kwn0C-0-230-0-345-crop.jpg?v=fa3e7ba9ed,2025-01-08
War for the Planet of the Apes,Matt Reeves,War,Drama,Andy Serkis,2017,3.8,matt lynch,3.5,THE GREAT ESC-APE,https://a.ltrbxd.com/resized/sm/upload/8x/qv/nm/63/ijQHiImv16vNSeZQsmih04kwn0C-0-230-0-345-crop.jpg?v=fa3e7ba9ed,2025-01-08
War for the Planet of the Apes,Matt Reeves,War,Drama,Andy Serkis,2017,3.8,24framesofnick,4.0,CAESAR IS TOP 5 CHARACTERS OF ALL TIME I DONT GIVE A FUUUUUUUCK,https://a.ltrbxd.com/resized/sm/upload/8x/qv/nm/63/ijQHiImv16vNSeZQsmih04kwn0C-0-230-0-345-crop.jpg?v=fa3e7ba9ed,2025-01-08
Snatch,Guy Ritchie,Comedy,Crime,Brad Pitt,2000,4.0,gal pacino,3.5,"the role of mickey o’neil: boozy irish boxer may have been literally written for brad pitt, but it was figuratively, spiritually, and ideologically written for colin farrell",https://a.ltrbxd.com/resized/sm/upload/6p/tf/oh/ao/on9JlbGEccLsYkjeEph2Whm1DIp-0-230-0-345-crop.jpg?v=ea6fc1a2db,2025-01-09
Pirates of the Caribbean: At World's End,Gore Verbinski,Action,Adventure,Johnny Depp,2007,3.5,mommy longlegs,5.0,fight me if you want but this is the best movie in the series,https://a.ltrbxd.com/resized/film-poster/5/1/7/7/3/51773-pirates-of-the-caribbean-at-worlds-end-0-230-0-345-crop.jpg?v=c8c8baa1a7,2025-01-10
Pirates of the Caribbean: At World's End,Gore Verbinski,Action,Adventure,Johnny Depp,2007,3.5,bilbo™,4.0,keira knightley in that captain's outfit is my entire religion,https://a.ltrbxd.com/resized/film-poster/5/1/7/7/3/51773-pirates-of-the-caribbean-at-worlds-end-0-230-0-345-crop.jpg?v=c8c8baa1a7,2025-01-10
Pirates of the Caribbean: At World's End,Gore Verbinski,Action,Adventure,Johnny Depp,2007,3.5,Erik 🎼,4.0,"Naomie Harris actually transformed into a million fucking crabs for this role it's in the trivia, what an icon",https://a.ltrbxd.com/resized/film-poster/5/1/7/7/3/51773-pirates-of-the-caribbean-at-worlds-end-0-230-0-345-crop.jpg?v=c8c8baa1a7,2025-01-10
Normal People,Lenny Abrahamson,Drama,,Daisy Edgar-Jones,2020,4.4,yazz! *･ﾟ✧,4.0,"if you’re lonely and horny, this is the worst thing you could watch. do Not do it.",https://a.ltrbxd.com/resized/film-poster/6/2/0/7/8/1/620781-normal-people-0-230-0-345-crop.jpg?v=9a7cce9f55,2025-01-11
X-Men,Bryan Singer,Science Fiction,Action,Hugh Jackman,2000,3.3,ZaraGwen,4.5,Do YoU kNoW wHaT hApPeNs To A tOaD wHeN iT's StRuCk By LiGhTnInG? ThE sAmE tHiNg ThAt HaPpEnS tO eVeRyThInG eLsE,https://a.ltrbxd.com/resized/sm/upload/ub/6i/kh/7q/8259CEB5-947B-4A88-9848-AE748636B747-0-230-0-345-crop.jpg?v=58f85fcb62,2025-01-12
X-Men,Bryan Singer,Science Fiction,Action,Hugh Jackman,2000,3.3,Mark Mooney,4.0,"""What do they call you? 'Wheels'? This is the stupidest thing I've ever heard."" - Wolverine",https://a.ltrbxd.com/resized/sm/upload/ub/6i/kh/7q/8259CEB5-947B-4A88-9848-AE748636B747-0-230-0-345-crop.jpg?v=58f85fcb62,2025-01-12
X-Men,Bryan Singer,Science Fiction,Action,Hugh Jackman,2000,3.3,bre,3.0,on a scale of 1-gay how gay is it to play chess with your frenemy in prison while talking about the future,https://a.ltrbxd.com/resized/sm/upload/ub/6i/kh/7q/8259CEB5-947B-4A88-9848-AE748636B747-0-230-0-345-crop.jpg?v=58f85fcb62,2025-01-12
In Bruges,Martin McDonagh,Drama,Comedy,Colin Farrell,2008,4.1,Ellie ✨,4.5,colin farrell ended homophobia when he got high on cocaine and ordered one gay beer,https://a.ltrbxd.com/resized/film-poster/4/7/8/0/9/47809-in-bruges-0-230-0-345-crop.jpg?v=616745d99a,2025-01-13
In Bruges,Martin McDonagh,Drama,Comedy,Colin Farrell,2008,4.1,Jay,3.5,not looking forward to when i have to kill colin farrell in the race war,https://a.ltrbxd.com/resized/film-poster/4/7/8/0/9/47809-in-bruges-0-230-0-345-crop.jpg?v=616745d99a,2025-01-13
Mission: Impossible – Fallout,Christopher McQuarrie,Action,Adventure,Tom Cruise,2018,4.0,Matt Singer,4.5,"Tom Cruise is 56 years old, running at full speed across London rooftops like it’s nothing.
Yesterday I severely twisted my ankle lightly jogging on the sidewalk. 
What I’m saying is, movies are magic. And also Tom Cruise may be an actual warlock. 
Full review at ScreenCrush.",https://a.ltrbxd.com/resized/film-poster/2/8/3/2/7/3/283273-mission-impossible-fallout-0-230-0-345-crop.jpg?v=04024ef596,2025-01-14
Man of Steel,Zack Snyder,Action,Adventure,Henry Cavill,2013,3.0,David Sims,3.0,Henry Cavil's jaw could plausibly run for office,https://a.ltrbxd.com/resized/sm/upload/wx/hm/hf/14/uKnhbfNt1ZR2TdoZpdn7vSNZlhX-0-230-0-345-crop.jpg?v=3bdae194cc,2025-01-15
Stalker,Andrei Tarkovsky,Drama,Science Fiction,Aleksandr Kaydanovskiy,1979,4.4,David Sims,5.0,"""My conscience wants vegetarianism to win over the world. And my subconscious is yearning for a piece of juicy meat. But what do I want?""",https://a.ltrbxd.com/resized/film-poster/5/1/0/6/2/51062-stalker-0-230-0-345-crop.jpg?v=1852068db9,2025-01-16
Climax,Gaspar Noé,Horror,Drama,Sofia Boutella,2018,3.8,Karsten,5.0,i need to grow up and just accept that this is my favorite movie,https://a.ltrbxd.com/resized/film-poster/4/3/6/8/7/3/436873-climax-0-230-0-345-crop.jpg?v=b3003b4908,2025-01-17
Climax,Gaspar Noé,Horror,Drama,Sofia Boutella,2018,3.8,Karsten,5.0,a classic whodunnit,https://a.ltrbxd.com/resized/film-poster/4/3/6/8/7/3/436873-climax-0-230-0-345-crop.jpg?v=b3003b4908,2025-01-17
Emma.,Autumn de Wilde,Romance,Comedy,Anya Taylor-Joy,2020,3.7,jawn dielman,3.0,"emma:
       ~~~       ~~~
        👁     👁
             💋
harriet:

         👁 👁
            👄
elton:
         ^       ^
👂🏻   👁   👁  👂🏻
            👃🏻
            👅",https://a.ltrbxd.com/resized/film-poster/4/8/5/2/1/2/485212-emma-0-230-0-345-crop.jpg?v=256f164ab3,2025-01-19
Emma.,Autumn de Wilde,Romance,Comedy,Anya Taylor-Joy,2020,3.7,stevie,3.0,I’m blonde I’m skinny I’m rich and I’m a little bit of a bitch,https://a.ltrbxd.com/resized/film-poster/4/8/5/2/1/2/485212-emma-0-230-0-345-crop.jpg?v=256f164ab3,2025-01-19
Emma.,Autumn de Wilde,Romance,Comedy,Anya Taylor-Joy,2020,3.7,saffron,3.5,"you: oh I remember this scene from the book 
me, an intellectual: oh I remember this scene from clueless (1995)",https://a.ltrbxd.com/resized/film-poster/4/8/5/2/1/2/485212-emma-0-230-0-345-crop.jpg?v=256f164ab3,2025-01-19
Ted,Seth MacFarlane,Fantasy,Comedy,Mark Wahlberg,2012,3.0,Arnon🪐,1.5,"To prove how much of a menace I am, I’m telling my kids this is Paddington",https://a.ltrbxd.com/resized/sm/upload/ow/bs/pe/yv/carghLovNNSEphT9UZXTJ74I7lE-0-230-0-345-crop.jpg?v=8568f99d56,2025-01-20
Ted,Seth MacFarlane,Fantasy,Comedy,Mark Wahlberg,2012,3.0,megan,4.0,"LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID
LOOK WHAT JESUS DID",https://a.ltrbxd.com/resized/sm/upload/ow/bs/pe/yv/carghLovNNSEphT9UZXTJ74I7lE-0-230-0-345-crop.jpg?v=8568f99d56,2025-01-20
The Holiday,Nancy Meyers,Comedy,Romance,Cameron Diaz,2006,3.5,sree,3.5,"jude law saying ""yes, i am daddy""
yes 👏 you 👏 are 👏 honey 👏",https://a.ltrbxd.com/resized/film-poster/5/0/9/5/3/50953-the-holiday-0-230-0-345-crop.jpg?v=6fb4cb65e6,2025-01-21
The Holiday,Nancy Meyers,Comedy,Romance,Cameron Diaz,2006,3.5,shay,4.0,i wonder how every other man in the world feels knowing that never in their lives will they ever come close to being as attractive as jude law in this movie,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/3/50953-the-holiday-0-230-0-345-crop.jpg?v=6fb4cb65e6,2025-01-21
The Iron Giant,Brad Bird,Science Fiction,Animation,Vin Diesel,1999,4.3,#1 gizmo fan,5.0,"me? crying over a hunk of metal saying ""superman""? no way",https://a.ltrbxd.com/resized/film-poster/4/6/2/8/0/46280-the-iron-giant-0-230-0-345-crop.jpg?v=4684e40750,2025-01-22
The Iron Giant,Brad Bird,Science Fiction,Animation,Vin Diesel,1999,4.3,bmerry,5.0,"Watched it with my 6-year old. Movie ends. Total silence. He whispers, ""That was awesome.""",https://a.ltrbxd.com/resized/film-poster/4/6/2/8/0/46280-the-iron-giant-0-230-0-345-crop.jpg?v=4684e40750,2025-01-22
The Iron Giant,Brad Bird,Science Fiction,Animation,Vin Diesel,1999,4.3,Matt Singer,4.5,Nothing but respect for MY iron man.,https://a.ltrbxd.com/resized/film-poster/4/6/2/8/0/46280-the-iron-giant-0-230-0-345-crop.jpg?v=4684e40750,2025-01-22
Into the Wild,Sean Penn,Drama,Adventure,Emile Hirsch,2007,3.8,mememily,1.5,chris is every high school boy after reading 1 real book,https://a.ltrbxd.com/resized/film-poster/4/8/5/7/1/48571-into-the-wild-0-230-0-345-crop.jpg?v=94f4378014,2025-01-23
Into the Wild,Sean Penn,Drama,Adventure,Emile Hirsch,2007,3.8,jaz 💌,3.0,i actually wish i could venture out alone and do something like this for a bit but unfortunately i am a woman,https://a.ltrbxd.com/resized/film-poster/4/8/5/7/1/48571-into-the-wild-0-230-0-345-crop.jpg?v=94f4378014,2025-01-23
Mysterious Skin,Gregg Araki,Drama,,Joseph Gordon-Levitt,2004,4.2,Cole,5.0,"This movie is beautiful, captivating, fascinating, moving, powerful and an absolute masterpiece.
And I will never watch it again.",https://a.ltrbxd.com/resized/sm/upload/uo/r7/1v/1j/wynnf6LT4ueuCuREPRMtHGQIk5T-0-230-0-345-crop.jpg?v=b0c8031954,2025-01-24
Mysterious Skin,Gregg Araki,Drama,,Joseph Gordon-Levitt,2004,4.2,Logan Kenny,5.0,"“I wished with all my heart that we could just leave this world behind, rise like two angels in the night and magically disappear.”",https://a.ltrbxd.com/resized/sm/upload/uo/r7/1v/1j/wynnf6LT4ueuCuREPRMtHGQIk5T-0-230-0-345-crop.jpg?v=b0c8031954,2025-01-24
Indiana Jones and the Dial of Destiny,James Mangold,Action,Adventure,Harrison Ford,2023,2.9,Karsten,2.5,harrison ford is one of the oldest guys,https://a.ltrbxd.com/resized/film-poster/2/6/5/4/3/3/265433-indiana-jones-and-the-dial-of-destiny-0-230-0-345-crop.jpg?v=34f4a02c6b,2025-01-25
Baby Reindeer,Weronika Tofilska,Drama,,Richard Gadd,2024,4.0,Incognit0jesus,0.0,"wel, fcuk
sent from my iphon",https://a.ltrbxd.com/resized/film-poster/1/1/5/6/6/1/1/1156611-baby-reindeer-0-230-0-345-crop.jpg?v=e79e9b0a6e,2025-01-26
Baby Reindeer,Weronika Tofilska,Drama,,Richard Gadd,2024,4.0,lovedbysnoopy,5.0,"bi son or stalker daughter?
sent from my iphone",https://a.ltrbxd.com/resized/film-poster/1/1/5/6/6/1/1/1156611-baby-reindeer-0-230-0-345-crop.jpg?v=e79e9b0a6e,2025-01-26
Baby Reindeer,Weronika Tofilska,Drama,,Richard Gadd,2024,4.0,Saanvi,5.0,"""Would you see me less of one?"" I just broke down",https://a.ltrbxd.com/resized/film-poster/1/1/5/6/6/1/1/1156611-baby-reindeer-0-230-0-345-crop.jpg?v=e79e9b0a6e,2025-01-26
Frozen II,Jennifer Lee,Comedy,Family,Kristen Bell,2019,3.1,Lucy,2.5,anna and elsa said girls with clinical depression get behind me,https://a.ltrbxd.com/resized/film-poster/2/5/8/1/2/7/258127-frozen-ii-0-230-0-345-crop.jpg?v=2684fe54fc,2025-01-27
Frozen II,Jennifer Lee,Comedy,Family,Kristen Bell,2019,3.1,Cole Duffy,3.5,"Disney’s Annihilation.
Seriously.",https://a.ltrbxd.com/resized/film-poster/2/5/8/1/2/7/258127-frozen-ii-0-230-0-345-crop.jpg?v=2684fe54fc,2025-01-27
The Graduate,Mike Nichols,Comedy,Drama,Anne Bancroft,1967,4.1,josh,5.0,"i really, really, really loved this but i almost killed myself when Scarborough Fair started playing for the seventh time within ten minutes.",https://a.ltrbxd.com/resized/sm/upload/64/us/cm/83/AuFvrbtWSPiBPIv9ewH2DV4nhCD-0-230-0-345-crop.jpg?v=4fee371b0d,2025-01-28
The Graduate,Mike Nichols,Comedy,Drama,Anne Bancroft,1967,4.1,georgina,5.0,"— Do you find me undesirable?
— Oh no, Mrs. Robinson. I think you're the most attractive of all my parents' friends",https://a.ltrbxd.com/resized/sm/upload/64/us/cm/83/AuFvrbtWSPiBPIv9ewH2DV4nhCD-0-230-0-345-crop.jpg?v=4fee371b0d,2025-01-28
The Graduate,Mike Nichols,Comedy,Drama,Anne Bancroft,1967,4.1,nick,4.0,now do you know what a milf is,https://a.ltrbxd.com/resized/sm/upload/64/us/cm/83/AuFvrbtWSPiBPIv9ewH2DV4nhCD-0-230-0-345-crop.jpg?v=4fee371b0d,2025-01-28
Chinatown,Roman Polanski,Thriller,Mystery,Jack Nicholson,1974,4.3,Mad,4.5,"This scumbag can really direct a fucking movie, can't he?",https://a.ltrbxd.com/resized/film-poster/5/1/3/2/3/51323-chinatown-0-230-0-345-crop.jpg?v=b8e65cb89f,2025-01-29
Romeo + Juliet,Baz Luhrmann,Romance,Drama,Leonardo DiCaprio,1996,3.4,Karsten,4.0,you don’t go into this thinking there are gonna be two radiohead songs,https://a.ltrbxd.com/resized/film-poster/5/1/6/4/7/51647-romeo-juliet-0-230-0-345-crop.jpg?v=bbd8155493,2025-01-30
Romeo + Juliet,Baz Luhrmann,Romance,Drama,Leonardo DiCaprio,1996,3.4,Ellie ✨,5.0,"you come into my house, you tell me romeo and mercutio never fucked,",https://a.ltrbxd.com/resized/film-poster/5/1/6/4/7/51647-romeo-juliet-0-230-0-345-crop.jpg?v=bbd8155493,2025-01-30
Romeo + Juliet,Baz Luhrmann,Romance,Drama,Leonardo DiCaprio,1996,3.4,cinéfila... 🕯️,4.5,if you hate this movie you suck and i dont wanna associate with your pretentious cínêphìlë kind,https://a.ltrbxd.com/resized/film-poster/5/1/6/4/7/51647-romeo-juliet-0-230-0-345-crop.jpg?v=bbd8155493,2025-01-30
Rango,Gore Verbinski,Western,Family,Johnny Depp,2011,3.7,adambolt,4.0,everyone in this movie is so ugly i love it,https://a.ltrbxd.com/resized/sm/upload/kg/9s/vs/0n/tB6RZA2pEFnolOKOAHR2GBu25aT-0-230-0-345-crop.jpg?v=fcc79c3c62,2025-01-31
Rango,Gore Verbinski,Western,Family,Johnny Depp,2011,3.7,alor,4.0,"-""How can your brother be a snake when you are a lizard?""
-""My mother had a very active social life.""
I just cannot believe that this is a Nickelodeon movie",https://a.ltrbxd.com/resized/sm/upload/kg/9s/vs/0n/tB6RZA2pEFnolOKOAHR2GBu25aT-0-230-0-345-crop.jpg?v=fcc79c3c62,2025-01-31
Rango,Gore Verbinski,Western,Family,Johnny Depp,2011,3.7,Karsten,3.5,"I remember seeing this when I was in like 7th grade which was right around the time I started getting into film and I remember just being blown away by the visuals and creativity in the animation. Not very memorable or clear in terms of a story, a little messy, but a fun one.",https://a.ltrbxd.com/resized/sm/upload/kg/9s/vs/0n/tB6RZA2pEFnolOKOAHR2GBu25aT-0-230-0-345-crop.jpg?v=fcc79c3c62,2025-01-31
Blue Valentine,Derek Cianfrance,Romance,Drama,Ryan Gosling,2010,3.8,Ian,4.0,"""Hey guys, let's make a film so no one's ever gonna want to get married!""",https://a.ltrbxd.com/resized/sm/upload/dn/ni/2p/7i/r8l15gDSQMupjKXEyXkOMkRpcsn-0-230-0-345-crop.jpg?v=6c93540868,2025-02-01
The Wonderful Story of Henry Sugar,Wes Anderson,Fantasy,Comedy,Ralph Fiennes,2023,3.8,Adam,4.0,When the ADHD friend tells you about their weekend,https://a.ltrbxd.com/resized/film-poster/8/2/9/3/6/4/829364-the-wonderful-story-of-henry-sugar-0-230-0-345-crop.jpg?v=887a913aa6,2025-02-02
The Wonderful Story of Henry Sugar,Wes Anderson,Fantasy,Comedy,Ralph Fiennes,2023,3.8,James (Schaffrillas),3.5,"Obviously confirms that Benedict Cumberbatch would be a perfect fit for Wes's recurring ensemble, but holy shit, can we get Dev Patel in every Wes Anderson movie from now on?",https://a.ltrbxd.com/resized/film-poster/8/2/9/3/6/4/829364-the-wonderful-story-of-henry-sugar-0-230-0-345-crop.jpg?v=887a913aa6,2025-02-02
The Wonderful Story of Henry Sugar,Wes Anderson,Fantasy,Comedy,Ralph Fiennes,2023,3.8,Kévin,4.0,"me: ""goodnight babe""
also me: *looks through her phone with my eyes closed*",https://a.ltrbxd.com/resized/film-poster/8/2/9/3/6/4/829364-the-wonderful-story-of-henry-sugar-0-230-0-345-crop.jpg?v=887a913aa6,2025-02-02
The Hobbit: The Desolation of Smaug,Peter Jackson,Fantasy,Action,Ian McKellen,2013,3.4,Jay,3.5,gandalf takes up most of the space on the poster yet all he does is straight up dip from the quest unannounced just before the forest because he doesnt fuck with giant spiders,https://a.ltrbxd.com/resized/sm/upload/e0/ek/na/yb/gQCiuxGsfiXH1su6lp9n0nd0UeH-0-230-0-345-crop.jpg?v=00310e521d,2025-02-03
The Hobbit: The Desolation of Smaug,Peter Jackson,Fantasy,Action,Ian McKellen,2013,3.4,COBRARocky,1.0,That Go Pro footage is the hardest I've ever been taken out of a film.,https://a.ltrbxd.com/resized/sm/upload/e0/ek/na/yb/gQCiuxGsfiXH1su6lp9n0nd0UeH-0-230-0-345-crop.jpg?v=00310e521d,2025-02-03
The Hobbit: The Desolation of Smaug,Peter Jackson,Fantasy,Action,Ian McKellen,2013,3.4,eda 💚,3.0,smaug is cute i would pet him,https://a.ltrbxd.com/resized/sm/upload/e0/ek/na/yb/gQCiuxGsfiXH1su6lp9n0nd0UeH-0-230-0-345-crop.jpg?v=00310e521d,2025-02-03
The Fly,David Cronenberg,Science Fiction,Horror,Jeff Goldblum,1986,4.0,𝑀𝑢𝑚𝑏𝑙𝑒𝑠,4.0,Peter Parker had it easy.,https://a.ltrbxd.com/resized/film-poster/4/7/1/7/1/47171-the-fly-0-230-0-345-crop.jpg?v=30802b8573,2025-02-04
The Fly,David Cronenberg,Science Fiction,Horror,Jeff Goldblum,1986,4.0,Sam Kohn,4.0,Would’ve been a 10 if Goldblum had rubbed his little hands together like a fly.,https://a.ltrbxd.com/resized/film-poster/4/7/1/7/1/47171-the-fly-0-230-0-345-crop.jpg?v=30802b8573,2025-02-04
The Fly,David Cronenberg,Science Fiction,Horror,Jeff Goldblum,1986,4.0,Ayo Edebiri,0.0,"what's the star number for ""very good"" but also ""despicable and wretched and ruined my night""",https://a.ltrbxd.com/resized/film-poster/4/7/1/7/1/47171-the-fly-0-230-0-345-crop.jpg?v=30802b8573,2025-02-04
Cast Away,Robert Zemeckis,Drama,Adventure,Tom Hanks,2000,3.9,shay,4.0,wilson should've gotten at least a best supporting actor nomination i'm pissed,https://a.ltrbxd.com/resized/sm/upload/ze/6e/v4/6d/w515BrZvczKIxbHurG6HIiYYrba-0-230-0-345-crop.jpg?v=a219b513ea,2025-02-05
Cast Away,Robert Zemeckis,Drama,Adventure,Tom Hanks,2000,3.9,Patrick Willems,4.0,Would've been fine with an extra hour about how he got so good at spearing fish,https://a.ltrbxd.com/resized/sm/upload/ze/6e/v4/6d/w515BrZvczKIxbHurG6HIiYYrba-0-230-0-345-crop.jpg?v=a219b513ea,2025-02-05
Air,Ben Affleck,Drama,History,Matt Damon,2023,3.6,steph mccann,2.5,i was so nervous that the company Nike was going to fail,https://a.ltrbxd.com/resized/film-poster/8/6/8/4/9/1/868491-air-0-230-0-345-crop.jpg?v=0dddab89c6,2025-02-06
Air,Ben Affleck,Drama,History,Matt Damon,2023,3.6,Patrick Willems,3.5,Ben knows what the people want: movies about Matt Damon being good at his job,https://a.ltrbxd.com/resized/film-poster/8/6/8/4/9/1/868491-air-0-230-0-345-crop.jpg?v=0dddab89c6,2025-02-06
The Mitchells vs. the Machines,Mike Rianda,Animation,Comedy,Abbi Jacobson,2021,3.9,Nicole 🏳️‍🌈🏳️‍⚧️,4.0,Most relatable character in fiction: a gay pretentious film bitch who hates their dad!,https://a.ltrbxd.com/resized/film-poster/4/3/1/8/8/8/431888-the-mitchells-vs-the-machines-0-230-0-345-crop.jpg?v=d3be38052a,2025-02-07
The Mitchells vs. the Machines,Mike Rianda,Animation,Comedy,Abbi Jacobson,2021,3.9,Katie Mitchell,5.0,"Imma go full Paul Schrader on this and rate my OWN movie five stars.
*Also why isn't this listed in documentary? Gotta talk to the mods.",https://a.ltrbxd.com/resized/film-poster/4/3/1/8/8/8/431888-the-mitchells-vs-the-machines-0-230-0-345-crop.jpg?v=d3be38052a,2025-02-07
We Live in Time,John Crowley,Comedy,Drama,Andrew Garfield,2024,3.7,Ali,4.0,No more dating apps. We are standing in the middle of the highway until Florence Pugh runs us over with her car,https://a.ltrbxd.com/resized/film-poster/9/9/1/7/8/6/991786-we-live-in-time-0-230-0-345-crop.jpg?v=14245ba118,2025-02-08
We Live in Time,John Crowley,Comedy,Drama,Andrew Garfield,2024,3.7,✩clara✩,3.5,watching teary eyed andrew garfield for 108 minutes isn't for the weak,https://a.ltrbxd.com/resized/film-poster/9/9/1/7/8/6/991786-we-live-in-time-0-230-0-345-crop.jpg?v=14245ba118,2025-02-08
We Live in Time,John Crowley,Comedy,Drama,Andrew Garfield,2024,3.7,emma !,4.0,beautiful things happen when you let british actors keep their accents,https://a.ltrbxd.com/resized/film-poster/9/9/1/7/8/6/991786-we-live-in-time-0-230-0-345-crop.jpg?v=14245ba118,2025-02-08
Spotlight,Tom McCarthy,History,Drama,Mark Ruffalo,2015,4.1,#1 gizmo fan,4.5,zodiac but without murder,https://a.ltrbxd.com/resized/sm/upload/k6/pu/xx/cp/ngKxbvsn9Si5TYVJfi1EGAGwThU-0-230-0-345-crop.jpg?v=1b96c75210,2025-02-09
Spotlight,Tom McCarthy,History,Drama,Mark Ruffalo,2015,4.1,Karsten,4.0,"The scene where the kids sing Silent Night is just....
so...
good.",https://a.ltrbxd.com/resized/sm/upload/k6/pu/xx/cp/ngKxbvsn9Si5TYVJfi1EGAGwThU-0-230-0-345-crop.jpg?v=1b96c75210,2025-02-09
Me Before You,Thea Sharrock,Romance,Drama,Emilia Clarke,2016,3.4,Ellie ✨,1.5,"I know there are bigger issues with representation here, but I still feel like it's worth mentioning that the scene where they dance to the ed sheeran song that starts ""when your legs don't work like they used to before"" is a bit tasteless",https://a.ltrbxd.com/resized/film-poster/2/2/3/3/9/3/223393-me-before-you-0-230-0-345-crop.jpg?v=710c5c01aa,2025-02-10
Me Before You,Thea Sharrock,Romance,Drama,Emilia Clarke,2016,3.4,andrea🌹,2.5,neville longbottom gets angry with daenerys targaryen bc she was getting too touchy feely with finnick odair. wild,https://a.ltrbxd.com/resized/film-poster/2/2/3/3/9/3/223393-me-before-you-0-230-0-345-crop.jpg?v=710c5c01aa,2025-02-10
Me Before You,Thea Sharrock,Romance,Drama,Emilia Clarke,2016,3.4,cinéfila... 🕯️,1.5,can someone please let emilia clarke know that moving her eyebrows a lot =/= good acting,https://a.ltrbxd.com/resized/film-poster/2/2/3/3/9/3/223393-me-before-you-0-230-0-345-crop.jpg?v=710c5c01aa,2025-02-10
10 Cloverfield Lane,Dan Trachtenberg,Drama,Science Fiction,John Goodman,2016,3.6,Matthew Saponar,4.0,"john goodman. john fucking goodman.
is
so
fucking
good,

man.",https://a.ltrbxd.com/resized/film-poster/2/6/1/8/9/1/261891-10-cloverfield-lane-0-230-0-345-crop.jpg?v=141f0c7c30,2025-02-11
10 Cloverfield Lane,Dan Trachtenberg,Drama,Science Fiction,John Goodman,2016,3.6,matt lynch,3.5,John Goodman is the kaiju in this one.,https://a.ltrbxd.com/resized/film-poster/2/6/1/8/9/1/261891-10-cloverfield-lane-0-230-0-345-crop.jpg?v=141f0c7c30,2025-02-11
