title,director,genre_1,genre_2,actors,movie_release,average_rating,top_reviewer,top_review_rating,top_review_text,poster_url,release_date
The Silence of the Lambs,Jonathan Demme,Horror,Crime,Jodie Foster,1991,4.3,issy 🥝,5.0,the scariest thing in this film is the close up shot of a nipple ring. god that goes through me. that is the peak of the horror genre,https://a.ltrbxd.com/resized/film-poster/5/1/7/8/2/51782-the-silence-of-the-lambs-0-230-0-345-crop.jpg?v=18d88bdff4,2025-01-12
The Silence of the Lambs,Jonathan Demme,Horror,Crime,Jodie Foster,1991,4.3,issy 🥝,5.0,"Hannibal Lecter: I ate his liver, with some fava beans and a nice chianti.
Gordon Ramsay: Delicious, finally some good fucking food.",https://a.ltrbxd.com/resized/film-poster/5/1/7/8/2/51782-the-silence-of-the-lambs-0-230-0-345-crop.jpg?v=18d88bdff4,2025-01-12
Dead Poets Society,Peter Weir,Drama,,Robin Williams,1989,4.3,maria,4.5,i never thought i would be crying in the club over a bunch of rich look alike gay white boys but here we are,https://a.ltrbxd.com/resized/film-poster/5/1/8/4/6/51846-dead-poets-society-0-230-0-345-crop.jpg?v=9273e8acf7,2025-01-13
Dead Poets Society,Peter Weir,Drama,,Robin Williams,1989,4.3,sofi✨,5.0,"the face neil makes after mr keating makes todd improvise that poem in class.... those were the most beautiful heart eyes i’ve ever seen, that boy was in love",https://a.ltrbxd.com/resized/film-poster/5/1/8/4/6/51846-dead-poets-society-0-230-0-345-crop.jpg?v=9273e8acf7,2025-01-13
Kill Bill: Vol. 1,Quentin Tarantino,Crime,Action,Uma Thurman,2003,4.2,clementine,5.0,tarantino’s casting call for this like “bad bitches only 😡🧍🏻‍♀️🚫”,https://a.ltrbxd.com/resized/sm/upload/sw/w2/ep/v4/9O50TVszkz0dcP5g6Ej33UhR7vw-0-230-0-345-crop.jpg?v=5a65f5202f,2025-01-14
Kill Bill: Vol. 1,Quentin Tarantino,Crime,Action,Uma Thurman,2003,4.2,demi adejuyigbe,4.5,i think owning a giant yellow truck with the logo and license plate “PUSSY WAGON” should be grounds for instant dismissal from your job at the hospital but that is simply not the reality of george bush’s america. what’s the least h*rny way to say i want lucy liu to yell at me so bad,https://a.ltrbxd.com/resized/sm/upload/sw/w2/ep/v4/9O50TVszkz0dcP5g6Ej33UhR7vw-0-230-0-345-crop.jpg?v=5a65f5202f,2025-01-14
Kill Bill: Vol. 1,Quentin Tarantino,Crime,Action,Uma Thurman,2003,4.2,Lucy,5.0,every single time i watch this i want to buy a pussy wagon keychain so badly but i just can't. i can't do it,https://a.ltrbxd.com/resized/sm/upload/sw/w2/ep/v4/9O50TVszkz0dcP5g6Ej33UhR7vw-0-230-0-345-crop.jpg?v=5a65f5202f,2025-01-14
The Godfather,Francis Ford Coppola,Crime,Drama,Marlon Brando,1972,4.5,Hannah,0.0,haha they made that scene from zootopia into a movie,https://a.ltrbxd.com/resized/film-poster/5/1/8/1/8/51818-the-godfather-0-230-0-345-crop.jpg?v=bca8b67402,2025-01-15
The Godfather,Francis Ford Coppola,Crime,Drama,Marlon Brando,1972,4.5,Tentin Quarantino ☭,5.0,I don't trust anyone who dislikes this movie.,https://a.ltrbxd.com/resized/film-poster/5/1/8/1/8/51818-the-godfather-0-230-0-345-crop.jpg?v=bca8b67402,2025-01-15
Avengers: Infinity War,Joe Russo,Action,Science Fiction,Robert Downey Jr.,2018,4.0,Hannah,3.0,peter parker would have a bomb-ass letterboxd account,https://a.ltrbxd.com/resized/film-poster/2/2/6/6/6/1/226661-avengers-infinity-war-0-230-0-345-crop.jpg?v=8b35f60c0c,2025-01-16
Shutter Island,Martin Scorsese,Mystery,Drama,Leonardo DiCaprio,2010,4.1,shannon,4.0,I really relate to Leo in this because I also don't trust anyone that isn't Mark Ruffalo,https://a.ltrbxd.com/resized/film-poster/4/5/4/0/9/45409-shutter-island-0-230-0-345-crop.jpg?v=85dd4c38e3,2025-01-17
Shutter Island,Martin Scorsese,Mystery,Drama,Leonardo DiCaprio,2010,4.1,adambolt,4.5,somebody clearly had a favorite child,https://a.ltrbxd.com/resized/film-poster/4/5/4/0/9/45409-shutter-island-0-230-0-345-crop.jpg?v=85dd4c38e3,2025-01-17
Call Me by Your Name,Luca Guadagnino,Romance,Drama,Armie Hammer,2017,3.9,#1 gizmo fan,5.0,"“I remember everything.”
I remember everything. I couldn’t put this film into words if I tried. I couldn’t ever review this, or even explain how personal this felt to me. Every kiss, every movement, every laugh, every dance, every look, goodbye, embrace. If I could, I couldn’t even begin. 
“I remember everything.”",https://a.ltrbxd.com/resized/sm/upload/g9/9t/cc/7u/tcNniniS4rfqrLH0oORikJfnIwY-0-230-0-345-crop.jpg?v=f0c073f2b4,2025-01-18
Call Me by Your Name,Luca Guadagnino,Romance,Drama,Armie Hammer,2017,3.9,Ellie ✨,5.0,imagine losing your virginity and you're wearing double denim,https://a.ltrbxd.com/resized/sm/upload/g9/9t/cc/7u/tcNniniS4rfqrLH0oORikJfnIwY-0-230-0-345-crop.jpg?v=f0c073f2b4,2025-01-18
Baby Driver,Edgar Wright,Crime,Action,Ansel Elgort,2017,3.7,olivia 🧸🍊,5.0,The fault in our cars,https://a.ltrbxd.com/resized/film-poster/2/6/8/9/5/0/268950-baby-driver-0-230-0-345-crop.jpg?v=61304ddfc8,2025-01-19
Ratatouille,Brad Bird,Animation,Family,Patton Oswalt,2007,4.2,Sarah,4.5,who the fuck kills rats with a gun,https://a.ltrbxd.com/resized/sm/upload/n8/rl/pc/se/jEiEU8viSb8CIIHcfprVr2V6XDz-0-230-0-345-crop.jpg?v=25e13045f0,2025-01-20
Ratatouille,Brad Bird,Animation,Family,Patton Oswalt,2007,4.2,ciara,5.0,"gusteau: anyone can cook!
me, putting my third mac n cheese ready meal of the day in the microwave: shit bro... ur fuckin right man",https://a.ltrbxd.com/resized/sm/upload/n8/rl/pc/se/jEiEU8viSb8CIIHcfprVr2V6XDz-0-230-0-345-crop.jpg?v=25e13045f0,2025-01-20
Django Unchained,Quentin Tarantino,Drama,Western,Jamie Foxx,2012,4.3,Jay,5.0,me when christoph waltz smoothly talks his way out of death threatening situations: thats my aesthetic that is what i want to achieve,https://a.ltrbxd.com/resized/film-poster/5/2/5/1/6/52516-django-unchained-0-230-0-345-crop.jpg?v=f02aed63a3,2025-01-21
Django Unchained,Quentin Tarantino,Drama,Western,Jamie Foxx,2012,4.3,Jay,5.0,the story of broomhilda that christoph waltz tells to django is literally shrek,https://a.ltrbxd.com/resized/film-poster/5/2/5/1/6/52516-django-unchained-0-230-0-345-crop.jpg?v=f02aed63a3,2025-01-21
Django Unchained,Quentin Tarantino,Drama,Western,Jamie Foxx,2012,4.3,sophie,4.5,"django: unchained
bounty: hunted
christoph: waltzed
yee: haw",https://a.ltrbxd.com/resized/film-poster/5/2/5/1/6/52516-django-unchained-0-230-0-345-crop.jpg?v=f02aed63a3,2025-01-21
Avengers: Endgame,Anthony Russo,Science Fiction,Action,Robert Downey Jr.,2019,3.9,davidehrlich,4.0,"INFINITY WAR: unwatchable space trash. one of the worst movies in the MCU.
ENDGAME: a genuinely touching (and cleverly self-reflexive) mega-spectacle about how it feels to fail the people you love. one of the best movies in the MCU.
i don’t make the rules!
glad that the entire genre of superhero movies could end on a high note.
(longer, spoilery thoughts to come on friday)",https://a.ltrbxd.com/resized/film-poster/2/2/6/6/6/0/226660-avengers-endgame-0-230-0-345-crop.jpg?v=250ab286a3,2025-01-22
Hereditary,Ari Aster,Thriller,Horror,Toni Collette,2018,4.0,beck,4.0,if anyone ever clicks their tongue around me again i’m calling the police,https://a.ltrbxd.com/resized/film-poster/4/2/4/3/4/8/424348-hereditary-0-230-0-345-crop.jpg?v=470e48b681,2025-01-23
Hereditary,Ari Aster,Thriller,Horror,Toni Collette,2018,4.0,Mari,4.5,my friend's mom: none of this would have happened if the son hadn't smoked weed,https://a.ltrbxd.com/resized/film-poster/4/2/4/3/4/8/424348-hereditary-0-230-0-345-crop.jpg?v=470e48b681,2025-01-23
Fantastic Mr. Fox,Wes Anderson,Family,Adventure,George Clooney,2009,4.3,andrea🌹,4.5,how does steven soderbergh sleep at night knowing the best movie in the ocean's trilogy is a stop-motion puppet animation directed by wes anderson,https://a.ltrbxd.com/resized/film-poster/4/6/3/4/4/46344-fantastic-mr-fox-0-230-0-345-crop.jpg?v=3a2a858065,2025-01-24
Fantastic Mr. Fox,Wes Anderson,Family,Adventure,George Clooney,2009,4.3,˗ˏˋ suspirliam ˊˎ˗,5.0,willem dafoe as willem da rat,https://a.ltrbxd.com/resized/film-poster/4/6/3/4/4/46344-fantastic-mr-fox-0-230-0-345-crop.jpg?v=3a2a858065,2025-01-24
Glass Onion,Rian Johnson,Comedy,Crime,Daniel Craig,2022,3.4,Jay,3.5,the biggest mystery to hit the greek islands since sophie sheridan invited her three potential fathers to her wedding,https://a.ltrbxd.com/resized/film-poster/5/8/6/7/2/3/586723-glass-onion-a-knives-out-mystery-0-230-0-345-crop.jpg?v=33896b35cf,2025-01-25
Glass Onion,Rian Johnson,Comedy,Crime,Daniel Craig,2022,3.4,Patrick Willems,4.0,A full two hours and twenty minutes of me throwing back my head cackling and clapping my hands with delight,https://a.ltrbxd.com/resized/film-poster/5/8/6/7/2/3/586723-glass-onion-a-knives-out-mystery-0-230-0-345-crop.jpg?v=33896b35cf,2025-01-25
Her,Spike Jonze,Science Fiction,Drama,Joaquin Phoenix,2013,4.0,Jay,4.0,the bible says adam and eve not florence and the machine,https://a.ltrbxd.com/resized/sm/upload/au/nb/i6/lq/fsoTLnUXEUTNuVCBxAJMY0HPPd-0-230-0-345-crop.jpg?v=16789732be,2025-01-26
Her,Spike Jonze,Science Fiction,Drama,Joaquin Phoenix,2013,4.0,premoh,0.0,what zero pussy does to a mf,https://a.ltrbxd.com/resized/sm/upload/au/nb/i6/lq/fsoTLnUXEUTNuVCBxAJMY0HPPd-0-230-0-345-crop.jpg?v=16789732be,2025-01-26
Her,Spike Jonze,Science Fiction,Drama,Joaquin Phoenix,2013,4.0,willa,4.5,if the future isn't this aesthetically pleasing we've failed as a human race,https://a.ltrbxd.com/resized/sm/upload/au/nb/i6/lq/fsoTLnUXEUTNuVCBxAJMY0HPPd-0-230-0-345-crop.jpg?v=16789732be,2025-01-26
The Social Network,David Fincher,Drama,,Jesse Eisenberg,2010,3.9,Lucy,5.0,"rooney mara absentmindedly adding ""good luck with your... video game"" after verbally ripping his ass to shreds in front of an entire restaurant is EASILY one of the best lines of dialogue in the last decade of cinema",https://a.ltrbxd.com/resized/sm/upload/nw/cm/pa/ai/sGQv3ZMZBDBnl3z42Q0mEQ5uiDe-0-230-0-345-crop.jpg?v=54ee59f7cd,2025-01-27
The Social Network,David Fincher,Drama,,Jesse Eisenberg,2010,3.9,Wes,5.0,david fincher i DEMAND to know what you did with the second armie hammer,https://a.ltrbxd.com/resized/sm/upload/nw/cm/pa/ai/sGQv3ZMZBDBnl3z42Q0mEQ5uiDe-0-230-0-345-crop.jpg?v=54ee59f7cd,2025-01-27
The Matrix,Lana Wachowski,Science Fiction,Action,Keanu Reeves,1999,4.2,Karsten,5.0,i can also do a backflip,https://a.ltrbxd.com/resized/film-poster/5/1/5/1/8/51518-the-matrix-0-230-0-345-crop.jpg?v=fc7c366afe,2025-01-28
Scott Pilgrim vs. the World,Edgar Wright,Comedy,Romance,Michael Cera,2010,3.9,#1 gizmo fan,5.0,"I relate to Scott Pilgrim because I'm 
1. actually the worst
2. not good with relationships
3. a total asshole
4. afraid of confrontation 
5. not worthy of the people in my life
6. cute kinda ugly
7. surprisingly good at kicking ass",https://a.ltrbxd.com/resized/sm/upload/vs/75/02/fx/2B5zjs5E3xerqAyowpw3QcOCyLq-0-230-0-345-crop.jpg?v=3aef2095df,2025-01-29
Scott Pilgrim vs. the World,Edgar Wright,Comedy,Romance,Michael Cera,2010,3.9,ciara,5.0,me during every scene that doesn't have wallace in it: hmmmm... needs more wallace,https://a.ltrbxd.com/resized/sm/upload/vs/75/02/fx/2B5zjs5E3xerqAyowpw3QcOCyLq-0-230-0-345-crop.jpg?v=3aef2095df,2025-01-29
Scott Pilgrim vs. the World,Edgar Wright,Comedy,Romance,Michael Cera,2010,3.9,Houston Coley,5.0,"YOU ONCE WERE A VE-GON
BUT NOW YOU WILL BE-GONE",https://a.ltrbxd.com/resized/sm/upload/vs/75/02/fx/2B5zjs5E3xerqAyowpw3QcOCyLq-0-230-0-345-crop.jpg?v=3aef2095df,2025-01-29
The Substance,Coralie Fargeat,Horror,Drama,Demi Moore,2024,3.9,jarod,4.0,mama a girl inside you,https://a.ltrbxd.com/resized/film-poster/8/3/8/1/4/0/838140-the-substance-0-230-0-345-crop.jpg?v=ab9e1072f8,2025-01-30
The Substance,Coralie Fargeat,Horror,Drama,Demi Moore,2024,3.9,vasili,4.5,very mindful very demi moore,https://a.ltrbxd.com/resized/film-poster/8/3/8/1/4/0/838140-the-substance-0-230-0-345-crop.jpg?v=ab9e1072f8,2025-01-30
Inside Out 2,Kelsey Mann,Comedy,Drama,Amy Poehler,2024,3.6,KaoPun,4.0,Where's Horny??????,https://a.ltrbxd.com/resized/film-poster/9/2/1/5/7/8/921578-inside-out-2-0-230-0-345-crop.jpg?v=efa25e5cca,2025-01-31
Inside Out 2,Kelsey Mann,Comedy,Drama,Amy Poehler,2024,3.6,isobel,4.5,riley’s deep dark secret is that she’s gay,https://a.ltrbxd.com/resized/film-poster/9/2/1/5/7/8/921578-inside-out-2-0-230-0-345-crop.jpg?v=efa25e5cca,2025-01-31
Inside Out 2,Kelsey Mann,Comedy,Drama,Amy Poehler,2024,3.6,z0s1a44,4.0,can someone pls take that orange bitch out of my head,https://a.ltrbxd.com/resized/film-poster/9/2/1/5/7/8/921578-inside-out-2-0-230-0-345-crop.jpg?v=efa25e5cca,2025-01-31
The Perks of Being a Wallflower,Stephen Chbosky,Drama,,Logan Lerman,2012,3.9,siobhan,4.0,if paul rudd was my english teacher he would be the only friend i need in high school tbh,https://a.ltrbxd.com/resized/sm/upload/zz/o0/mz/sv/fyYncUQh5gUTvxmQ4bigm2DVCv7-0-230-0-345-crop.jpg?v=1188bcf4af,2025-02-01
The Perks of Being a Wallflower,Stephen Chbosky,Drama,,Logan Lerman,2012,3.9,Mario 🎃,4.0,"The world needs more Ezra Miller.
Edit: I'm sorry.",https://a.ltrbxd.com/resized/sm/upload/zz/o0/mz/sv/fyYncUQh5gUTvxmQ4bigm2DVCv7-0-230-0-345-crop.jpg?v=1188bcf4af,2025-02-01
Nope,Jordan Peele,Mystery,Science Fiction,Daniel Kaluuya,2022,3.7,James (Schaffrillas),4.0,Um if it's so hard to get footage of this thing then how did the cameraman of the movie get footage of it so often 🤔🤔🤔,https://a.ltrbxd.com/resized/film-poster/6/8/2/5/4/7/682547-nope-0-230-0-345-crop.jpg?v=d6a6158cc3,2025-02-02
Deadpool & Wolverine,Shawn Levy,Science Fiction,Action,Ryan Reynolds,2024,3.5,scarlet,4.0,only four stars because they didn’t have hot sweaty gay sex😪,https://a.ltrbxd.com/resized/film-poster/4/6/2/8/7/0/462870-deadpool-wolverine-0-230-0-345-crop.jpg?v=1aa778d2c6,2025-02-03
Deadpool & Wolverine,Shawn Levy,Science Fiction,Action,Ryan Reynolds,2024,3.5,timtamtitus,4.5,this might be the greatest rom-com ever made,https://a.ltrbxd.com/resized/film-poster/4/6/2/8/7/0/462870-deadpool-wolverine-0-230-0-345-crop.jpg?v=1aa778d2c6,2025-02-03
Deadpool & Wolverine,Shawn Levy,Science Fiction,Action,Ryan Reynolds,2024,3.5,ConnorEatsPants,3.0,"guy sitting next to me in a deadpool graphic tee dropped his soda on the couple in front of us, apologized, left and never returned to the theater. Was arguably funnier than the movie.",https://a.ltrbxd.com/resized/film-poster/4/6/2/8/7/0/462870-deadpool-wolverine-0-230-0-345-crop.jpg?v=1aa778d2c6,2025-02-03
Taxi Driver,Martin Scorsese,Drama,Crime,Robert De Niro,1976,4.2,Muriel,5.0,when he takes you to a porno movie 😍,https://a.ltrbxd.com/resized/film-poster/5/1/9/4/7/51947-taxi-driver-0-230-0-345-crop.jpg?v=3ae07cca2d,2025-02-04
Inside Out,Pete Docter,Comedy,Family,Amy Poehler,2015,3.8,Ellie ✨,4.5,it's unfortunate that i'm 19 now and still have a tragic vampire romance island,https://a.ltrbxd.com/resized/film-poster/1/1/3/2/8/4/113284-inside-out-0-230-0-345-crop.jpg?v=de03b9b6ef,2025-02-05
Inside Out,Pete Docter,Comedy,Family,Amy Poehler,2015,3.8,alor,4.0,"""take her to the moon for me, okay?"" y’all ever just cry.. uncontrollably?",https://a.ltrbxd.com/resized/film-poster/1/1/3/2/8/4/113284-inside-out-0-230-0-345-crop.jpg?v=de03b9b6ef,2025-02-05
Inside Out,Pete Docter,Comedy,Family,Amy Poehler,2015,3.8,cerys,4.5,a24 island incoming,https://a.ltrbxd.com/resized/film-poster/1/1/3/2/8/4/113284-inside-out-0-230-0-345-crop.jpg?v=de03b9b6ef,2025-02-05
(500) Days of Summer,Marc Webb,Romance,Comedy,Joseph Gordon-Levitt,2009,3.7,samantha,4.0,"ROSES ARE RED
VIOLETS ARE BLUE
FUCK YOU WHORE",https://a.ltrbxd.com/resized/film-poster/3/9/3/5/0/39350--500-days-of-summer-0-230-0-345-crop.jpg?v=05995ae0b3,2025-02-06
(500) Days of Summer,Marc Webb,Romance,Comedy,Joseph Gordon-Levitt,2009,3.7,Frandi Peralta,5.0,"The expectations vs. reality scene is one of the most depressing scenes I've ever seen. I always create expectations in my head, but I always end up heartbroken and angry when the reality is different. The first time I watch this film, the expectations vs reality scene made me so sad, cause I know how that feels like.",https://a.ltrbxd.com/resized/film-poster/3/9/3/5/0/39350--500-days-of-summer-0-230-0-345-crop.jpg?v=05995ae0b3,2025-02-06
(500) Days of Summer,Marc Webb,Romance,Comedy,Joseph Gordon-Levitt,2009,3.7,ksenija,3.5,"1. manic pixie dream girls are not real
2. if a cute girl likes the same shit you do, it doesn't mean she's the one
3. loving someone just because they fill the image of the ""ideal"" girl you have in your head is not love at all, its just a very selfish infatuation where you are loving the idea of a perfect girl, not the imperfect, real girl
4. loneliness is underrated",https://a.ltrbxd.com/resized/film-poster/3/9/3/5/0/39350--500-days-of-summer-0-230-0-345-crop.jpg?v=05995ae0b3,2025-02-06
Good Will Hunting,Gus Van Sant,Drama,,Matt Damon,1997,4.3,ciara,5.0,will never be able to wrap my head around the fact that matt damon and ben affleck wrote this screenplay they literally look like they have one brain cell between the two of them,https://a.ltrbxd.com/resized/film-poster/5/1/6/2/1/51621-good-will-hunting-0-230-0-345-crop.jpg?v=acb4766abd,2025-02-07
Good Will Hunting,Gus Van Sant,Drama,,Matt Damon,1997,4.3,Issac,5.0,"Robin Williams: its not your-
Me: *cries uncontrollably*",https://a.ltrbxd.com/resized/film-poster/5/1/6/2/1/51621-good-will-hunting-0-230-0-345-crop.jpg?v=acb4766abd,2025-02-07
Good Will Hunting,Gus Van Sant,Drama,,Matt Damon,1997,4.3,alan,4.0,robin williams guiding white boys is my new favorite cinematic universe,https://a.ltrbxd.com/resized/film-poster/5/1/6/2/1/51621-good-will-hunting-0-230-0-345-crop.jpg?v=acb4766abd,2025-02-07
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,Fantasy,Adventure,Elijah Wood,2001,4.4,fran hoepfner,5.0,I 😭 would 😭 have 😭 followed 😭 you 😭 my 😭 brother 😭 my 😭 captain 😭 my 😭 king 😭,https://a.ltrbxd.com/resized/sm/upload/3t/vq/0u/m6/1tX9ZlgVvWjAQhMs1vAfsYpi7VK-0-230-0-345-crop.jpg?v=30bbb824e1,2025-02-08
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,Fantasy,Adventure,Elijah Wood,2001,4.4,sophie,4.5,"anyone: *says anything remotely bad about aragorn*
legolas: *KILL BILL SIRENS* are you the rightful heir of isildur? didn’t think so! check yourself bitch",https://a.ltrbxd.com/resized/sm/upload/3t/vq/0u/m6/1tX9ZlgVvWjAQhMs1vAfsYpi7VK-0-230-0-345-crop.jpg?v=30bbb824e1,2025-02-08
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,Fantasy,Adventure,Elijah Wood,2001,4.4,Lucy,4.5,"what's better than this, guys bein dudes",https://a.ltrbxd.com/resized/sm/upload/3t/vq/0u/m6/1tX9ZlgVvWjAQhMs1vAfsYpi7VK-0-230-0-345-crop.jpg?v=30bbb824e1,2025-02-08
The Shawshank Redemption,Frank Darabont,Crime,Drama,Tim Robbins,1994,4.6,Peaceful Stoner,5.0,"If you ever feel down,
If you ever feel like giving up,
If you ever feel like nothing is gonna workout,
If you ever feel hopeless,
If you ever feel like dying,



Watch this film. It is a miraculous medicine. It is a wonderful movie.",https://a.ltrbxd.com/resized/sm/upload/7l/hn/46/uz/zGINvGjdlO6TJRu9wESQvWlOKVT-0-230-0-345-crop.jpg?v=8736d1c395,2025-02-09
The Shawshank Redemption,Frank Darabont,Crime,Drama,Tim Robbins,1994,4.6,Houston Coley,5.0,"You can “film student” me all you want, but I’d seriously question the sanity of anyone who doesn’t think this is an excellent movie.",https://a.ltrbxd.com/resized/sm/upload/7l/hn/46/uz/zGINvGjdlO6TJRu9wESQvWlOKVT-0-230-0-345-crop.jpg?v=8736d1c395,2025-02-09
Guardians of the Galaxy,James Gunn,Adventure,Action,Chris Pratt,2014,3.8,Patrick Willems,4.0,Look I've been rewatching the whole MCU and the upgrade in style and personality with this movie is unreal.,https://a.ltrbxd.com/resized/film-poster/9/3/6/7/6/93676-guardians-of-the-galaxy-0-230-0-345-crop.jpg?v=3cc8cb967f,2025-02-10
Guardians of the Galaxy,James Gunn,Adventure,Action,Chris Pratt,2014,3.8,James (Schaffrillas),4.0,Amazing looking water in this movie,https://a.ltrbxd.com/resized/film-poster/9/3/6/7/6/93676-guardians-of-the-galaxy-0-230-0-345-crop.jpg?v=3cc8cb967f,2025-02-10
Guardians of the Galaxy,James Gunn,Adventure,Action,Chris Pratt,2014,3.8,sree,4.0,ah this takes me back to when i still liked chris pratt,https://a.ltrbxd.com/resized/film-poster/9/3/6/7/6/93676-guardians-of-the-galaxy-0-230-0-345-crop.jpg?v=3cc8cb967f,2025-02-10
Blade Runner 2049,Denis Villeneuve,Science Fiction,Drama,Ryan Gosling,2017,4.1,demi adejuyigbe,4.5,No greater example of the Monkey’s Paw than “and Jared Leto” rolling on the credits of this bad boy. You know he shot his two scenes on his own? Just set up a Sony Handicam in his pool room and improvised. Emailed two .WMV files to Villeneuve like “lemme know if this works.” Script wasn’t even written yet. That guy’s twisted.,https://a.ltrbxd.com/resized/film-poster/2/6/5/4/3/9/265439-blade-runner-2049-0-230-0-345-crop.jpg?v=86735e0bb8,2025-02-11
Blade Runner 2049,Denis Villeneuve,Science Fiction,Drama,Ryan Gosling,2017,4.1,Lucy,4.5,i would love to make jokes right now but this is truly... a tremendous piece of art. i'm speechless,https://a.ltrbxd.com/resized/film-poster/2/6/5/4/3/9/265439-blade-runner-2049-0-230-0-345-crop.jpg?v=86735e0bb8,2025-02-11
Blade Runner 2049,Denis Villeneuve,Science Fiction,Drama,Ryan Gosling,2017,4.1,regina,5.0,i'm pregnant and the father is roger deakins' camera,https://a.ltrbxd.com/resized/film-poster/2/6/5/4/3/9/265439-blade-runner-2049-0-230-0-345-crop.jpg?v=86735e0bb8,2025-02-11
